azim,zen,trrot,aoi,truetrack,backtrack
74.09578789,45.84240684,-44.43193348,9.743048899,-44.43193348,0
60.94747649,33.55403569,-29.8134553,13.6296791,-29.8134553,0
37.87482978,23.36016599,-14.67507096,16.07418481,-14.67507096,0
357.7382329,19.12073805,0.773987847,16.86645812,0.773987847,0
319.1475844,24.22791132,16.2096295,15.93439733,16.2096295,0
297.5193944,34.76121678,31.31354229,13.36441234,31.31354229,0
284.9865217,47.16871763,45.89040956,9.377331989,45.89040956,0
276.2199811,60.22884185,59.91872698,4.276830372,59.91872698,0
268.9952651,73.48296452,27.23335522,46.31655024,65.13350728,37.90015206
262.2060639,86.57589334,27.23335522,59.93767982,65.13350728,37.90015206
255.086999,99.83030721,65.13350728,38.00528831,65.13350728,0
246.8627777,112.4062482,65.13350728,52.75701685,65.13350728,0
236.4907669,124.1287474,65.13350728,67.48301549,65.13350728,0
222.4448421,134.2768305,65.13350728,82.16163217,65.13350728,0
203.0224146,141.5405329,65.13350728,90,65.13350728,0
178.6994133,144.0996964,-84.86649272,90,-84.86649272,0
154.6908299,141.0104554,-84.86649272,78.67263114,-84.86649272,0
135.8332915,133.3893743,-84.86649272,63.82872428,-84.86649272,0
122.2179417,123.0433363,-84.86649272,49.00222935,-84.86649272,0
112.1011433,111.2158791,-84.86649272,34.24093074,-84.86649272,0
104.0058002,98.58559974,-84.86649272,19.71776039,-84.86649272,0
96.92399584,85.35105461,-46.96634066,39.16775457,-84.86649272,37.90015206
90.08883883,72.21859371,-72.23444244,0.768145201,-72.23444244,0
82.71301912,58.98821012,-58.59307415,5.07717292,-58.59307415,0
73.61487367,45.99699726,-44.50604418,10.1144241,-44.50604418,0
60.3689414,33.75536449,-29.85348692,14.0062632,-29.85348692,0
37.26892092,23.6517174,-14.67329181,16.45286388,-14.67329181,0
357.6483706,19.49834775,0.821658267,17.24248336,0.821658267,0
319.5936822,24.55896766,16.30193059,16.30274185,16.30193059,0
297.9945641,35.02526108,31.44436848,13.72138242,31.44436848,0
285.399591,47.39577977,46.05116736,9.721609946,46.05116736,0
276.5827618,60.43935488,60.10077783,4.609609055,60.10077783,0
269.326552,73.68930423,27.23335522,46.50437196,65.13350728,37.90015206
262.52078,86.77932246,27.23335522,60.10532995,65.13350728,37.90015206
255.3960333,100.0570198,65.13350728,38.09099734,65.13350728,0
247.1722379,112.6560827,65.13350728,52.84581385,65.13350728,0
236.7965598,124.4121746,65.13350728,67.57866544,65.13350728,0
222.7155545,134.6037875,65.13350728,82.26718427,65.13350728,0
203.1692648,141.9093878,65.13350728,90,65.13350728,0
178.6096877,144.4760678,-84.86649272,90,-84.86649272,0
154.3935763,141.341727,-84.86649272,78.6322207,-84.86649272,0
135.4594452,133.6559423,-84.86649272,63.77402903,-84.86649272,0
121.8408792,123.2553491,-84.86649272,48.93044708,-84.86649272,0
111.7376934,111.3891507,-84.86649272,34.14398157,-84.86649272,0
103.6511971,98.73346508,-84.86649272,19.56884029,-84.86649272,0
96.56644488,85.48044173,-46.96634066,39.2317364,-84.86649272,37.90015206
89.71271025,72.34649599,-72.34873698,0.405284899,-72.34873698,0
82.29772413,59.12235153,-58.69098573,5.445078199,-58.69098573,0
73.1324733,46.15264516,-44.57870422,10.48836862,-44.57870422,0
59.79115005,33.95883746,-29.89176865,14.38526557,-29.89176865,0
36.66960115,23.94600677,-14.66934312,16.83375338,-14.66934312,0
357.555262,19.87805199,0.871946754,17.62044794,0.871946754,0
320.0268337,24.89422718,16.39720617,16.67271244,16.39720617,0
298.463715,35.29414329,31.57835059,14.0796699,31.57835059,0
285.8103441,47.62727711,46.21508193,10.06695189,46.21508193,0
276.9448043,60.65376988,60.28585423,4.943286558,60.28585423,0
269.6578833,73.89904344,27.23335522,46.69682503,65.13350728,37.90015206
262.8360401,86.98490492,27.23335522,60.27607635,65.13350728,37.90015206
255.7060459,100.2863882,65.13350728,38.18224862,65.13350728,0
247.4831592,112.9082915,65.13350728,52.93891692,65.13350728,0
237.1043557,124.6978168,65.13350728,67.67781472,65.13350728,0
222.9884326,134.9330062,65.13350728,82.37561365,65.13350728,0
203.3161784,142.2806519,65.13350728,90,65.13350728,0
178.5142747,144.8542281,-84.86649272,90,-84.86649272,0
154.0874317,141.6731025,-84.86649272,78.59006713,-84.86649272,0
135.0781669,133.9213241,-84.86649272,63.71824347,-84.86649272,0
121.4584987,123.4657182,-84.86649272,48.85840777,-84.86649272,0
111.3703433,111.5608022,-84.86649272,34.04804154,-84.86649272,0
103.2935242,98.87996526,-84.86649272,19.42331579,-84.86649272,0
96.20630558,85.60872983,-46.96634066,39.29699196,-84.86649272,37.90015206
89.33429814,72.47393147,-72.4617334,0.039785051,-72.4617334,0
81.88044836,59.25669171,-58.78760549,5.815538273,-58.78760549,0
72.64877428,46.3093644,-44.64993197,10.86475755,-44.64993197,0
59.21434966,34.1644473,-29.92832396,14.7665635,-29.92832396,0
36.07700718,24.24296433,-14.6632533,17.21673335,-14.6632533,0
357.4592423,20.25974146,0.92481907,18.00023533,0.92481907,0
320.4473201,25.23349927,16.49541391,17.04419699,16.49541391,0
298.9267439,35.56771079,31.71543569,14.43916846,31.71543569,0
286.2186471,47.8630897,46.38208877,10.41325844,46.38208877,0
277.3059972,60.87197978,60.4738807,5.277770853,60.4738807,0
269.9891697,74.11207693,27.23335522,46.89380354,65.13350728,37.90015206
263.1517734,87.1924292,27.23335522,60.4497194,65.13350728,37.90015206
256.016983,100.5183,65.13350728,38.27899187,65.13350728,0
247.795509,113.1627537,65.13350728,53.03627076,65.13350728,0
237.4141564,124.9855447,65.13350728,67.7803996,65.13350728,0
223.2635286,135.2643545,65.13350728,82.48684696,65.13350728,0
203.4632108,142.6542021,65.13350728,90,65.13350728,0
178.4130926,145.234052,-84.86649272,90,-84.86649272,0
153.7723276,142.0044418,-84.86649272,78.54623334,-84.86649272,0
134.6895163,134.1854022,-84.86649272,63.6614468,-84.86649272,0
121.0709158,123.6743647,-84.86649272,48.786213,-84.86649272,0
110.9992185,111.7307876,-84.86649272,33.95325417,-84.86649272,0
102.9329056,99.02507812,-84.86649272,19.28147029,-84.86649272,0
95.84370153,85.73590909,-46.96634066,39.36357653,-84.86649272,37.90015206
88.95373257,72.60090756,-72.57344429,0.328225616,-72.57344429,0
81.46134035,59.39124548,-58.88294982,6.188425738,-58.88294982,0
72.16396423,46.4671687,-44.71974882,11.24346527,-44.71974882,0
58.63878413,34.37218496,-29.96317938,15.15003374,-29.96317938,0
35.49126651,24.54251839,-14.65505393,17.60168361,-14.65505393,0
357.3606309,20.64330669,0.980237757,18.38172914,0.980237757,0
320.8554353,25.57659357,16.59650817,17.4170839,16.59650817,0
299.3835649,35.84580698,31.85556764,14.79977261,31.85556764,0
286.6243752,48.10309295,46.55212027,10.76043137,46.55212027,0
277.6662345,61.09387325,60.66477885,5.612971239,60.66477885,0
270.3203259,74.32829564,27.23335522,47.09519585,65.13350728,37.90015206
263.4679114,87.40166508,27.23335522,60.62603933,65.13350728,37.90015206
256.3287928,100.7526394,65.13350728,38.38116776,65.13350728,0
248.1092571,113.4193461,65.13350728,53.13781355,65.13350728,0
237.725966,125.2752265,65.13350728,67.88635114,65.13350728,0
223.5408993,135.5976975,65.13350728,82.6008065,65.13350728,0
203.6104241,143.0299136,65.13350728,90,65.13350728,0
178.3060617,145.6154141,-84.86649272,90,-84.86649272,0
153.4482008,142.3356052,-84.86649272,78.50078584,-84.86649272,0
134.2935612,134.448062,-84.86649272,63.6037212,-84.86649272,0
120.6782521,123.8812141,-84.86649272,48.71396653,-84.86649272,0
110.6244482,111.8990651,-84.86649272,33.85976437,-84.86649272,0
102.5694674,99.1687855,-84.86649272,19.14358943,-84.86649272,0
95.47875811,85.86197289,-46.96634066,39.43154514,-84.86649272,37.90015206
88.57114516,72.72743457,-72.6838862,0.698616812,-72.6838862,0
81.04055011,59.52602962,-58.97703906,6.563611768,-58.97703906,0
71.6782319,46.6260725,-44.7881802,11.62436497,-44.7881802,0
58.06469553,34.58204035,-29.9963657,15.53555225,-29.9963657,0
34.91250038,24.84459594,-14.64478096,17.98848359,-14.64478096,0
357.2597363,21.02863793,1.038160862,18.76481306,1.038160862,0
321.2514865,25.92331944,16.70043882,17.79126219,16.70043882,0
299.8341102,36.12827061,31.99868579,15.16137797,31.99868579,0
287.0274137,48.34715682,46.72510452,11.10837392,46.72510452,0
278.0254161,61.31933373,60.8584663,5.948798756,60.8584663,0
270.6512701,74.5475856,27.23335522,47.3008837,65.13350728,37.90015206
263.7843889,87.61236058,27.23335522,60.80479316,65.13350728,37.90015206
256.6414261,100.989287,65.13350728,38.48870689,65.13350728,0
248.4243755,113.6779413,65.13350728,53.24347591,65.13350728,0
238.0397921,125.5667271,65.13350728,67.99559415,65.13350728,0
223.8206071,135.9328978,65.13350728,82.71740913,65.13350728,0
203.7578892,143.4076604,65.13350728,90,65.13350728,0
178.1931071,145.9981888,-84.86649272,90,-84.86649272,0
153.114996,142.6664548,-84.86649272,78.4537958,-84.86649272,0
133.8903786,134.709193,-84.86649272,63.54515279,-84.86649272,0
120.2806354,124.0861968,-84.86649272,48.64177533,-84.86649272,0
110.2461654,112.0655981,-84.86649272,33.76771925,-84.86649272,0
102.2033386,99.31107428,-84.86649272,19.00996136,-84.86649272,0
95.11160278,85.98691874,-46.96634066,39.50095349,-84.86649272,37.90015206
88.18666943,72.85352659,-72.79308059,1.071256392,-72.79308059,0
80.61822956,59.66106389,-59.06989855,6.940965891,-59.06989855,0
71.19176771,46.78609189,-44.85525672,12.00732854,-44.85525672,0
57.49232501,34.79400325,-30.02791902,15.9229941,-30.02791902,0
34.34082618,25.14912334,-14.63247587,18.37701243,-14.63247587,0
357.1568592,21.41562525,1.098540814,19.14937114,1.098540814,0
321.6357939,26.27348571,16.80715009,18.16662183,16.80715009,0
300.2783305,36.41493544,32.14472406,15.5238817,32.14472406,0
287.4276582,48.59514523,46.90096445,11.45699137,46.90096445,0
278.3834483,61.5482388,56.28864356,7.882186616,61.05485581,4.766212248
270.9819254,74.76982734,27.23335522,47.51074164,65.13350728,37.90015206
264.1011441,87.82423918,27.23335522,60.98571189,65.13350728,37.90015206
256.954837,101.2281184,65.13350728,38.60152903,65.13350728,0
248.7408393,113.938408,65.13350728,53.35318006,65.13350728,0
238.3556461,125.8599073,65.13350728,68.10804632,65.13350728,0
224.1027217,136.2698143,65.13350728,82.83656551,65.13350728,0
203.9056876,143.7873142,65.13350728,90,65.13350728,0
178.07416,146.3822505,-84.86649272,90,-84.86649272,0
152.7726669,142.9968548,-84.86649272,78.40533992,-84.86649272,0
133.4800558,134.9686896,-84.86649272,63.48583247,-84.86649272,0
119.8782003,124.2892497,-84.86649272,48.5697503,-84.86649272,0
109.8645076,112.2303565,-84.86649272,33.67726884,-84.86649272,0
101.8346508,99.45193733,-84.86649272,18.88087679,-84.86649272,0
94.74236517,86.1107491,-46.96634066,39.57185858,-84.86649272,37.90015206
87.80044085,72.97920245,-72.90105476,1.446010437,-72.90105476,0
80.1945326,59.79637179,-59.16155952,7.320356107,-59.16155952,0
70.70476389,46.94724537,-44.92101502,12.39222672,-44.92101502,0
56.92191316,35.00806405,-30.05788173,16.31223379,-30.05788173,0
33.77635878,25.45602708,-14.61818658,18.76714935,-14.61818658,0
357.0522948,21.80415888,1.161323564,19.53528822,1.161323564,0
322.0086911,26.62690085,16.91657986,18.54305439,16.91657986,0
300.716196,36.70563029,32.29361024,15.88718324,32.29361024,0
287.8250167,48.84691596,47.07961719,11.8061918,47.07961719,0
278.7402451,61.78045994,51.83861996,11.49354848,61.25385481,9.415234849
271.3122203,74.99489557,27.23335522,47.72463682,65.13350728,37.90015206
264.4181198,88.03699756,27.23335522,61.16849827,65.13350728,37.90015206
257.2689834,101.4690044,65.13350728,38.71954281,65.13350728,0
249.0586279,114.2006102,65.13350728,53.46683944,65.13350728,0
238.6735449,126.1546239,65.13350728,68.22361785,65.13350728,0
224.3873213,136.6083025,65.13350728,82.95817962,65.13350728,0
204.0539133,144.1687455,65.13350728,90,65.13350728,0
177.9491595,146.7674746,-84.86649272,90,-84.86649272,0
152.4211774,143.3266727,-84.86649272,78.35550093,-84.86649272,0
133.0626903,135.2264522,-84.86649272,63.42585641,-84.86649272,0
119.471088,124.4903167,-84.86649272,48.49800673,-84.86649272,0
109.4796159,112.3933173,-84.86649272,33.58856629,-84.86649272,0
101.4635382,99.59137421,-84.86649272,18.75662847,-84.86649272,0
94.37117666,86.23347202,-46.96634066,39.64431923,-84.86649272,37.90015206
87.41259646,73.10448628,-73.0078424,1.82274365,-73.0078424,0
79.76961476,59.93198123,-59.25205973,7.70164933,-59.25205973,0
70.21741418,47.10955452,-44.98549848,12.77892965,-44.98549848,0
56.35369976,35.22421443,-30.0863031,16.70314582,-30.0863031,0
33.21921108,25.76523444,-14.60196799,19.15877429,-14.60196799,0
356.9463347,22.19412983,1.226448098,19.9224507,1.226448098,0
322.3705244,26.98337349,17.02865923,18.92045373,17.02865923,0
301.1476964,37.00017949,32.4452657,16.251185,32.4452657,0
288.2194093,49.10232092,47.26097398,12.15588682,47.26097398,0
279.0957288,62.0158627,48.97678735,14.26100901,61.45536536,12.47857801
271.6420894,75.22265931,27.23335522,47.94242921,65.13350728,37.90015206
264.7352637,88.25030433,27.23335522,61.35282551,65.13350728,37.90015206
257.5838279,101.7118111,65.13350728,38.84264576,65.13350728,0
249.3777253,114.4644075,65.13350728,53.58435865,65.13350728,0
238.993511,126.4507299,65.13350728,68.34221134,65.13350728,0
224.6744933,136.9482152,65.13350728,83.08214876,65.13350728,0
204.202674,144.5518236,65.13350728,90,65.13350728,0
177.8180533,147.1537382,-84.86649272,90,-84.86649272,0
152.0605019,143.6557801,-84.86649272,78.30436773,-84.86649272,0
132.6383895,135.4823882,-84.86649272,63.36532614,-84.86649272,0
119.0594454,124.6893496,-84.86649272,48.42666433,-84.86649272,0
109.0916346,112.5544652,-84.86649272,33.50176786,-84.86649272,0
101.0901369,99.72939165,-84.86649272,18.63751043,-84.86649272,0
93.99816991,86.35510137,-46.96634066,39.71839615,-84.86649272,37.90015206
87.02327437,73.22940786,-73.11348396,2.201319929,-73.11348396,0
79.34363268,60.06792477,-59.34144373,8.084711967,-59.34144373,0
69.72991314,47.27304422,-45.04875736,13.16730741,-45.04875736,0
55.78792307,35.44244769,-30.11323947,17.09560524,-30.11323947,0
32.66949365,26.07667404,-14.58388212,19.55176852,-14.58388212,0
356.8392659,22.58543041,1.293846408,20.31074712,1.293846408,0
322.7216517,27.34271309,17.14331262,19.29871666,17.14331262,0
301.5728414,37.29840369,32.59960559,16.61579303,32.59960559,0
288.6107692,49.36120676,47.44494039,12.50599214,47.44494039,0
279.4498305,62.25430722,46.69598052,16.61099092,61.65928444,14.96330392
271.971474,75.45298234,27.23335522,48.16397226,65.13350728,37.90015206
265.052529,88.46380031,27.23335522,61.53833756,65.13350728,37.90015206
257.8993379,101.9564001,65.13350728,38.97072487,65.13350728,0
249.6981206,114.7296558,65.13350728,53.70563387,65.13350728,0
239.3155731,126.7480749,65.13350728,68.46372218,65.13350728,0
224.9643351,137.2894023,65.13350728,83.20836387,65.13350728,0
204.3520914,144.9364175,65.13350728,90,65.13350728,0
177.6807978,147.5409205,-84.86649272,90,-84.86649272,0
151.6906247,143.9840531,-84.86649272,78.25203507,-84.86649272,0
132.2072703,135.736412,-84.86649272,63.30434818,-84.86649272,0
118.6434248,124.8863081,-84.86649272,48.35584682,-84.86649272,0
108.7007105,112.7137925,-84.86649272,33.41703242,-84.86649272,0
100.7145838,99.86600341,-84.86649272,18.52381668,-84.86649272,0
93.6234782,86.47565669,-46.96634066,39.79415161,-84.86649272,37.90015206
86.63261319,73.35400246,-73.21802639,2.581602985,-73.21802639,0
78.91674349,60.20423947,-59.42976264,8.469410516,-59.42976264,0
69.24245554,47.43774249,-45.11084865,13.55723062,-45.11084865,0
55.22481899,35.66275868,-30.13875397,17.48948828,-30.13875397,0
32.12731389,26.39027595,-14.56399778,19.94601519,-14.56399778,0
356.731371,22.97795463,1.363443914,20.70006861,1.363443914,0
323.0624406,27.70473071,17.26045824,19.67774331,17.26045824,0
301.9916593,37.60012077,32.75653938,16.98091729,32.75653938,0
288.9990425,49.62341578,47.63141695,12.85642784,47.63141695,0
279.8024899,62.49564906,44.7429938,18.70073417,61.86550458,17.12251078
272.3003218,75.68572402,27.23335522,48.38911375,65.13350728,37.90015206
265.3698745,88.67710157,27.23335522,61.7246523,65.13350728,37.90015206
258.215486,102.2026295,65.13350728,39.10365762,65.13350728,0
250.0198077,114.9962078,65.13350728,53.83055372,65.13350728,0
239.6397658,127.0465058,65.13350728,68.58803939,65.13350728,0
225.2569533,137.6317118,65.13350728,83.33671038,65.13350728,0
204.5023016,145.3223959,65.13350728,90,65.13350728,0
177.5373568,147.9289031,-84.86649272,90,-84.86649272,0
151.3115394,144.3113729,-84.86649272,78.19860284,-84.86649272,0
131.7694576,135.9884453,-84.86649272,63.24303335,-84.86649272,0
118.2231824,125.0811596,-84.86649272,48.28568122,-84.86649272,0
108.3069919,112.8712988,-84.86649272,33.33452054,-84.86649272,0
100.3370168,100.0012298,-84.86649272,18.41583953,-84.86649272,0
93.24723488,86.59516249,-46.96634066,39.87164867,-84.86649272,37.90015206
86.24075146,73.47831016,-73.32152248,2.963456863,-73.32152248,0
78.48910423,60.34096621,-59.51707348,8.85561206,-59.51707348,0
68.75523555,47.60367991,-45.17183528,13.94857089,-45.17183528,0
54.66461997,35.88514327,-30.16291576,17.88467264,-30.16291576,0
31.59277474,26.70597142,-14.54238972,20.34139955,-14.54238972,0
356.6229254,23.37159833,1.435160289,21.09030909,1.435160289,0
323.3932647,28.06923969,17.38000896,20.0574372,17.38000896,0
302.4041956,37.90514694,32.91597176,17.34647163,32.91597176,0
289.3841872,49.88878694,47.82029996,13.20711819,47.82029996,0
280.1536552,62.73974017,43.00744923,20.60877769,62.07391475,19.06646552
272.628587,75.92074016,27.23335522,48.61769695,65.13350728,37.90015206
265.687264,88.88980711,27.23335522,61.91136928,65.13350728,37.90015206
258.5322489,102.4503545,65.13350728,39.24131315,65.13350728,0
250.3427849,115.2639137,65.13350728,53.95900036,65.13350728,0
239.966129,127.3458675,65.13350728,68.71504665,65.13350728,0
225.552463,137.9749904,65.13350728,83.46706918,65.13350728,0
204.6534533,145.709628,65.13350728,90,65.13350728,0
177.3877008,148.3175705,-84.86649272,90,-84.86649272,0
150.9232476,144.637625,-84.86649272,78.14417498,-84.86649272,0
131.3250835,136.2384165,-84.86649272,63.18149568,-84.86649272,0
117.7988776,125.2738786,-84.86649272,48.21629672,-84.86649272,0
107.9106283,113.0269901,-84.86649272,33.2543934,-84.86649272,0
99.95757352,100.1350966,-84.86649272,18.31386768,-84.86649272,0
92.86957297,86.71364722,-46.96634066,39.9509501,-84.86649272,37.90015206
85.8478273,73.60237485,-73.42402986,3.346746312,-73.42402986,0
78.06087143,60.47814868,-59.60343812,9.24318456,-59.60343812,0
68.26844624,47.77088853,-45.23178511,14.341201,-45.23178511,0
54.10755415,36.10959748,-30.18579893,18.28103765,-30.18579893,0
31.06597324,27.0236923,-14.51913758,20.73780895,-14.51913758,0
356.5141953,23.76625903,1.508910576,21.48136511,1.508910576,0
323.7145007,28.43605615,17.50187342,20.43770494,17.50187342,0
302.8105104,38.21329766,33.07780365,17.71237334,33.07780365,0
289.7661723,50.15715693,48.01148258,13.55799115,48.01148258,0
280.5032819,62.98642996,41.42957446,22.38089046,62.28440131,20.85482685
272.9562291,76.15788408,27.23335522,48.84956176,65.13350728,37.90015206
266.0046654,89.10151449,27.23335522,62.09808543,65.13350728,37.90015206
258.8496072,102.6994286,65.13350728,39.3835538,65.13350728,0
250.6670538,115.5326222,65.13350728,54.09085082,65.13350728,0
240.2947062,127.6460035,65.13350728,68.84462349,65.13350728,0
225.8509865,138.3190837,65.13350728,83.59931781,65.13350728,0
204.8057072,146.0979835,65.13350728,90,65.13350728,0
177.2318048,148.7068095,-84.86649272,90,-84.86649272,0
150.5257575,144.9626989,-84.86649272,78.08885831,-84.86649272,0
130.8742864,136.4862595,-84.86649272,63.11985118,-84.86649272,0
117.3706726,125.4644451,-84.86649272,48.14782347,-84.86649272,0
107.5117697,113.1808775,-84.86649272,33.17681142,-84.86649272,0
99.5763913,100.267634,-84.86649272,18.21818395,-84.86649272,0
92.49062491,86.83114199,-46.96634066,40.03211698,-84.86649272,37.90015206
85.45397819,73.72624295,-73.52560965,3.731336927,-73.52560965,0
77.63220091,60.61583207,-59.68892195,9.631996938,-59.68892195,0
67.78227912,47.93940067,-45.29076957,14.7349949,-45.29076957,0
53.55384452,36.33611632,-30.20748117,18.67846407,-30.20748117,0
30.54699918,27.34337011,-14.49432454,21.13513256,-14.49432454,0
356.4054353,24.16183552,1.584606447,21.87313539,1.584606447,0
324.0265243,28.8049993,17.62595719,20.81845564,17.62595719,0
303.2106758,38.52438849,33.24193333,18.07854247,33.24193333,0
290.1449755,50.4283611,48.2048558,13.9089775,48.2048558,0
280.8513316,63.2355662,39.9727604,24.04641902,62.49684897,22.52408856
273.2832118,76.39700752,27.23335522,49.08454578,65.13350728,37.90015206
266.32205,89.31184857,27.23335522,62.28442395,65.13350728,37.90015206
259.1675437,102.9497043,65.13350728,39.53023644,65.13350728,0
250.9926179,115.8021813,65.13350728,54.22597823,65.13350728,0
240.6255433,127.9467567,65.13350728,68.97664662,65.13350728,0
226.1526509,138.6638367,65.13350728,83.73333169,65.13350728,0
204.9592334,146.4873323,65.13350728,90,65.13350728,0
177.0696461,149.0965085,-84.86649272,90,-84.86649272,0
150.1190829,145.2864872,-84.86649272,78.03276112,-84.86649272,0
130.4172098,136.731913,-84.86649272,63.05821654,-84.86649272,0
116.9387314,125.652844,-84.86649272,48.08039127,-84.86649272,0
107.1105661,113.3329759,-84.86649272,33.10193294,-84.86649272,0
99.19360714,100.398875,-84.86649272,18.129063,-84.86649272,0
92.11052256,86.94767909,-46.96634066,40.11520734,-84.86649272,37.90015206
85.05934098,73.84996195,-73.62632505,4.117095088,-73.62632505,0
77.20324769,60.75406165,-59.77359249,10.02191894,-59.77359249,0
67.29692393,48.10924748,-45.34886224,15.12982747,-45.34886224,0
53.00370838,36.56469246,-30.22804243,19.07683375,-30.22804243,0
30.03593395,27.66493502,-14.46803601,21.53326083,-14.46803601,0
356.2968863,24.55822723,1.66215746,22.26552013,1.66215746,0
324.3297064,29.17589141,17.75216391,21.1996001,17.75216391,0
303.6047728,38.83823568,33.40825748,18.44490085,33.40825748,0
290.5205816,50.70223426,48.40030939,14.26000983,48.40030939,0
281.1977702,63.48699591,38.61270356,25.62545454,62.71114164,24.09843807
273.6095017,76.63796146,27.23335522,49.32248526,65.13350728,37.90015206
266.6393907,89.52051176,27.23335522,62.47008466,65.13350728,37.90015206
259.4860423,103.2010338,65.13350728,39.68121387,65.13350728,0
251.3194812,116.0724388,65.13350728,54.36425309,65.13350728,0
240.9586868,128.2479697,65.13350728,69.11099098,65.13350728,0
226.4575864,139.0090936,65.13350728,83.86898522,65.13350728,0
205.1142094,146.8775444,65.13350728,90,65.13350728,0
176.9012026,149.486557,-84.86649272,90,-84.86649272,0
149.7032419,145.6088844,-84.86649272,77.97599203,-84.86649272,0
129.9540023,136.9753188,-84.86649272,62.99670793,-84.86649272,0
116.5032197,125.8390631,-84.86649272,48.01412834,-84.86649272,0
106.7071679,113.4833025,-84.86649272,33.02991281,-84.86649272,0
98.8093577,100.5288542,-84.86649272,18.04676896,-84.86649272,0
91.72939728,87.06329064,-46.96634066,40.20027473,-84.86649272,37.90015206
84.66405202,73.97357909,-73.72623998,4.50388775,-73.72623998,0
76.7741661,60.89288143,-59.85751801,10.41282086,-59.85751801,0
66.81256862,48.28045765,-45.40613757,15.52557413,-45.40613757,0
52.45735689,36.79531506,-30.24756356,19.47602916,-30.24756356,0
29.53284965,27.98831481,-14.44035839,21.93208488,-14.44035839,0
356.1887734,24.95533353,1.74147218,22.65842033,1.74147218,0
324.6244098,29.54855775,17.88039637,21.58104995,17.88039637,0
303.992889,39.15465662,33.57667207,18.81137116,33.57667207,0
290.8929807,50.97861123,48.59773267,14.61102154,48.59773267,0
281.542567,63.74056595,37.33231987,27.13242664,62.92716311,25.59484325
273.9350673,76.88059676,27.23335522,49.5632158,65.13350728,37.90015206
266.9566614,89.72736798,27.23335522,62.65492795,65.13350728,37.90015206
259.8050869,103.4532696,65.13350728,39.83633584,65.13350728,0
251.6476469,116.3432427,65.13350728,54.50554421,65.13350728,0
241.2941818,128.5494852,65.13350728,69.24753076,65.13350728,0
226.7659241,139.3546984,65.13350728,84.00615265,65.13350728,0
205.2708189,147.2684895,65.13350728,90,65.13350728,0
176.726451,149.8768449,-84.86649272,90,-84.86649272,0
149.2782568,145.9297859,-84.86649272,77.9186589,-84.86649272,0
129.4848168,137.2164213,-84.86649272,62.93543996,-84.86649272,0
116.0643049,126.0230925,-84.86649272,47.9491603,-84.86649272,0
106.3017258,113.6318758,-84.86649272,32.96090133,-84.86649272,0
98.42377939,100.6576064,-84.86649272,17.97155329,-84.86649272,0
91.34738015,87.17800745,-46.96634066,40.28736711,-84.86649272,37.90015206
84.26824737,74.09714023,-73.82541797,4.891582213,-73.82541797,0
76.34510993,61.03233302,-59.94076647,10.80457327,-59.94076647,0
66.32939926,48.45305626,-45.46266978,15.92211052,-45.46266978,0
51.91499479,37.02796872,-30.26612535,19.87593289,-30.26612535,0
29.03780866,28.3134341,-14.41137814,22.33149598,-14.41137814,0
356.0813055,25.3530532,1.822459043,23.05173708,1.822459043,0
324.9109874,29.92282633,18.01055717,21.96271693,18.01055717,0
304.3751157,39.47347005,33.74707299,19.17787616,33.74707299,0
291.2621666,51.25732728,48.79701509,14.96194599,48.79701509,0
281.8856933,63.99612349,36.11907418,28.57808466,63.14479756,27.02572338
274.2598777,77.12476457,27.23335522,49.80657288,65.13350728,37.90015206
267.2738357,89.93257639,27.23335522,62.83910851,65.13350728,37.90015206
260.1246602,103.7062649,65.13350728,39.99544991,65.13350728,0
251.9771161,116.6144419,65.13350728,54.64971943,65.13350728,0
241.6320713,128.8511462,65.13350728,69.38614,65.13350728,0
227.0777949,139.7004947,65.13350728,84.1447088,65.13350728,0
205.4292498,147.6600368,65.13350728,90,65.13350728,0
176.5453654,150.267262,-84.86649272,90,-84.86649272,0
148.844153,146.2490876,-84.86649272,77.86086813,-84.86649272,0
129.0098107,137.4551663,-84.86649272,62.87452496,-84.86649272,0
115.6221563,126.2049234,-84.86649272,47.88560939,-84.86649272,0
105.8943906,113.7787149,-84.86649272,32.89504329,-84.86649272,0
98.03700852,100.7851662,-84.86649272,17.90365269,-84.86649272,0
90.96460205,87.29185822,-46.96634066,40.37652604,-84.86649272,37.90015206
83.87206281,74.22068905,-73.92392141,5.280045961,-73.92392141,0
75.9162324,61.1724549,-60.02340473,11.19704682,-60.02340473,0
65.84759996,48.62706413,-45.51853213,16.31931226,-45.51853213,0
51.37682016,37.26263295,-30.2838078,20.27642746,-30.2838078,0
28.55086338,28.64021388,-14.38118111,22.73138518,-14.38118111,0
355.9746746,25.75128405,1.905026918,23.44537125,1.905026918,0
325.1897798,30.29852774,18.14254926,22.34451248,18.14254926,0
304.7515471,39.79449622,33.91935647,19.5443382,33.91935647,0
291.6281358,51.5382184,48.99804652,15.31271599,48.99804652,0
282.2271216,64.25351632,34.96345709,29.97067024,63.36392984,28.40047274
274.5839023,77.37031671,27.23335522,50.05239221,65.13350728,37.90015206
267.5908861,90.13679251,65.13350728,25.20473494,65.13350728,0
260.4447431,103.959874,65.13350728,40.15840196,65.13350728,0
252.3078875,116.8858861,65.13350728,54.79664613,65.13350728,0
241.9723947,129.1527962,65.13350728,69.52669312,65.13350728,0
